district,season,time,year,vars,value,CI_lower,CI_upper
Tharparkar,Rabi,future,2028,ndws,181,180,181
Tharparkar,Rabi,future,2029,ndws,176,175,176
Tharparkar,Rabi,future,2030,ndws,181,180,181
Tharparkar,Rabi,future,2031,ndws,176,175,176
Tharparkar,Rabi,future,2032,ndws,172,172,173
Tharparkar,Rabi,future,2033,ndws,177,176,177
Tharparkar,Rabi,future,2034,ndws,174,173,174
Tharparkar,Rabi,future,2035,ndws,174,174,175
Tharparkar,Rabi,future,2036,ndws,179,179,180
Tharparkar,Rabi,future,2037,ndws,180,179,180
Tharparkar,Rabi,future,2038,ndws,177,177,178
Tharparkar,Rabi,future,2039,ndws,176,176,176
Tharparkar,Rabi,future,2040,ndws,181,180,181
Tharparkar,Rabi,future,2041,ndws,178,177,178
Tharparkar,Rabi,future,2042,ndws,172,172,172
Tharparkar,Rabi,future,2043,ndws,179,179,179
Tharparkar,Rabi,future,2044,ndws,172,171,172
Tharparkar,Rabi,future,2045,ndws,176,175,176
Tharparkar,Rabi,future,2046,ndws,176,176,176
Tharparkar,Rabi,future,2047,ndws,180,179,180
Tharparkar,Rabi,future,2048,ndws,178,177,178
Tharparkar,Rabi,future,2049,ndws,180,179,180
Tharparkar,Rabi,future,2050,ndws,180,179,180
Tharparkar,Rabi,future,2051,ndws,180,180,180
Tharparkar,Rabi,future,2052,ndws,176,175,176
Tharparkar,Rabi,future,2053,ndws,174,173,174
Tharparkar,Rabi,future,2054,ndws,173,173,173
Tharparkar,Rabi,future,2055,ndws,175,175,176
Tharparkar,Rabi,future,2056,ndws,178,178,179
Tharparkar,Rabi,future,2057,ndws,178,178,178
Tharparkar,Rabi,future,2058,ndws,178,177,178
Tharparkar,Rabi,future,2059,ndws,177,176,177
Tharparkar,Rabi,future,2060,ndws,172,171,172
Tharparkar,Rabi,future,2061,ndws,181,180,181
Tharparkar,Rabi,future,2062,ndws,177,177,178
Tharparkar,Rabi,future,2063,ndws,176,176,177
Tharparkar,Rabi,future,2064,ndws,179,179,179
Tharparkar,Rabi,past,1985,NT35,41,,
Tharparkar,Rabi,past,1986,NT35,48,,
Tharparkar,Rabi,past,1987,NT35,49,,
Tharparkar,Rabi,past,1988,NT35,36,,
Tharparkar,Rabi,past,1989,NT35,40,,
Tharparkar,Rabi,past,1990,NT35,40,,
Tharparkar,Rabi,past,1991,NT35,27,,
Tharparkar,Rabi,past,1992,NT35,32,,
Tharparkar,Rabi,past,1993,NT35,51,,
Tharparkar,Rabi,past,1994,NT35,38,,
Tharparkar,Rabi,past,1995,NT35,49,,
Tharparkar,Rabi,past,1996,NT35,35,,
Tharparkar,Rabi,past,1997,NT35,42,,
Tharparkar,Rabi,past,1998,NT35,45,,
Tharparkar,Rabi,past,1999,NT35,53,,
Tharparkar,Rabi,past,2000,NT35,51,,
Tharparkar,Rabi,past,2001,NT35,49,,
Tharparkar,Rabi,past,2002,NT35,48,,
Tharparkar,Rabi,past,2003,NT35,64,,
Tharparkar,Rabi,past,2004,NT35,43,,
Tharparkar,Rabi,past,2005,NT35,51,,
Tharparkar,Rabi,past,2006,NT35,45,,
Tharparkar,Rabi,past,2007,NT35,58,,
Tharparkar,Rabi,past,2008,NT35,64,,
Tharparkar,Rabi,past,2009,NT35,61,,
Tharparkar,Rabi,past,2010,NT35,51,,
Tharparkar,Rabi,past,2011,NT35,45,,
Tharparkar,Rabi,past,2012,NT35,43,,
Tharparkar,Rabi,past,2013,NT35,42,,
Tharparkar,Rabi,past,2014,NT35,52,,
Tharparkar,Rabi,future,2021,NT35,50,49,51
Tharparkar,Rabi,future,2022,NT35,59,58,60
Tharparkar,Rabi,future,2023,NT35,60,59,61
Tharparkar,Rabi,future,2024,NT35,48,47,48
Tharparkar,Rabi,future,2025,NT35,67,66,68
Tharparkar,Rabi,future,2026,NT35,51,51,52
Tharparkar,Rabi,future,2027,NT35,54,53,55
Tharparkar,Rabi,future,2028,NT35,61,60,62
Tharparkar,Rabi,future,2029,NT35,56,55,57
Tharparkar,Rabi,future,2030,NT35,44,43,45
Tharparkar,Rabi,future,2031,NT35,67,66,67
Tharparkar,Rabi,future,2032,NT35,57,57,58
Tharparkar,Rabi,future,2033,NT35,53,53,54
Tharparkar,Rabi,future,2034,NT35,42,42,43
Tharparkar,Rabi,future,2035,NT35,44,44,45
Tharparkar,Rabi,future,2036,NT35,62,61,63
Tharparkar,Rabi,future,2037,NT35,58,57,59
Tharparkar,Rabi,future,2038,NT35,61,61,62
Tharparkar,Rabi,future,2039,NT35,57,56,57
Tharparkar,Rabi,future,2040,NT35,61,60,62
Tharparkar,Rabi,future,2041,NT35,64,64,65
Tharparkar,Rabi,future,2042,NT35,61,61,62
Tharparkar,Rabi,future,2043,NT35,51,51,51
Tharparkar,Rabi,future,2044,NT35,67,66,68
Tharparkar,Rabi,future,2045,NT35,45,45,46
Tharparkar,Rabi,future,2046,NT35,66,65,67
Tharparkar,Rabi,future,2047,NT35,69,69,70
Tharparkar,Rabi,future,2048,NT35,64,63,65
Tharparkar,Rabi,future,2049,NT35,58,57,59
Tharparkar,Rabi,future,2050,NT35,68,67,69
Tharparkar,Rabi,future,2051,NT35,60,59,61
Tharparkar,Rabi,future,2052,NT35,70,69,71
Tharparkar,Rabi,future,2053,NT35,70,70,71
Tharparkar,Rabi,future,2054,NT35,71,70,71
Tharparkar,Rabi,future,2055,NT35,71,70,71
Tharparkar,Rabi,future,2056,NT35,76,75,76
Tharparkar,Rabi,future,2057,NT35,66,66,67
Tharparkar,Rabi,future,2058,NT35,76,74,77
Tharparkar,Rabi,future,2059,NT35,76,75,77
Tharparkar,Rabi,future,2060,NT35,61,61,62
Tharparkar,Rabi,future,2061,NT35,75,74,76
Tharparkar,Rabi,future,2062,NT35,85,85,85
Tharparkar,Rabi,future,2063,NT35,71,70,72
Tharparkar,Rabi,future,2064,NT35,66,65,66
Tharparkar,Rabi,past,1985,P5D,0.070773925,,
Tharparkar,Rabi,past,1986,P5D,0.258765979,,
Tharparkar,Rabi,past,1987,P5D,0.185936249,,
Tharparkar,Rabi,past,1988,P5D,0.269614887,,
Tharparkar,Rabi,past,1989,P5D,0.056725572,,
Tharparkar,Rabi,past,1990,P5D,0.018825216,,
Tharparkar,Rabi,past,1991,P5D,0.104084524,,
Tharparkar,Rabi,past,1992,P5D,0.12017552,,
Tharparkar,Rabi,past,1993,P5D,0.575319044,,
Tharparkar,Rabi,past,1994,P5D,0.150070865,,
Tharparkar,Rabi,past,1995,P5D,0.082322794,,
Tharparkar,Rabi,past,1996,P5D,0.297729259,,
Tharparkar,Rabi,past,1997,P5D,0.432818018,,
Tharparkar,Rabi,past,1998,P5D,1.170418507,,
Tharparkar,Rabi,past,1999,P5D,0.163160942,,
Tharparkar,Rabi,past,2000,P5D,0.148934195,,
Tharparkar,Rabi,past,2001,P5D,0.142660638,,
Tharparkar,Rabi,past,2002,P5D,0.82084339,,
Tharparkar,Rabi,past,2003,P5D,0.073761278,,
Tharparkar,Rabi,past,2004,P5D,0.321632863,,
Tharparkar,Rabi,past,2005,P5D,0.343131898,,
Tharparkar,Rabi,past,2006,P5D,1.32050599,,
Tharparkar,Rabi,past,2007,P5D,0.166701523,,
Tharparkar,Rabi,past,2008,P5D,0.509694584,,
Tharparkar,Rabi,past,2009,P5D,0.866819466,,
Tharparkar,Rabi,past,2010,P5D,0.231009499,,
Tharparkar,Rabi,past,2011,P5D,0.291660793,,
Tharparkar,Rabi,past,2012,P5D,0.698221389,,
Tharparkar,Rabi,past,2013,P5D,0.468820449,,
Tharparkar,Rabi,past,2014,P5D,0.137739398,,
Tharparkar,Rabi,future,2021,P5D,0.149486019,0.132502693,0.166469344
Tharparkar,Rabi,future,2022,P5D,0.942939509,0.911058392,0.974820627
Tharparkar,Rabi,future,2023,P5D,9.943045306,9.607741356,10.27834926
Tharparkar,Rabi,future,2024,P5D,1.817655464,1.74441722,1.890893709
Tharparkar,Rabi,future,2025,P5D,0.763988984,0.716482933,0.811495035
Tharparkar,Rabi,future,2026,P5D,0.694880127,0.638603929,0.751156324
Tharparkar,Rabi,future,2027,P5D,10.3503124,9.989325955,10.71129885
Tharparkar,Rabi,future,2028,P5D,0.61015949,0.575910998,0.644407982
Tharparkar,Rabi,future,2029,P5D,4.252936554,4.173922433,4.331950675
Tharparkar,Rabi,future,2030,P5D,1.742909085,1.688145972,1.797672197
Tharparkar,Rabi,future,2031,P5D,4.789134671,4.646040247,4.932229095
Tharparkar,Rabi,future,2032,P5D,10.0237775,9.625692261,10.42186274
Tharparkar,Rabi,future,2033,P5D,3.648171255,3.523662818,3.772679691
Tharparkar,Rabi,future,2034,P5D,6.843302585,6.595204099,7.09140107
Tharparkar,Rabi,future,2035,P5D,7.7699448,7.376081135,8.163808464
Tharparkar,Rabi,future,2036,P5D,2.410563609,2.280178457,2.54094876
Tharparkar,Rabi,future,2037,P5D,2.156446528,2.060256132,2.252636924
Tharparkar,Rabi,future,2038,P5D,5.009720791,4.824559946,5.194881637
Tharparkar,Rabi,future,2039,P5D,5.362067947,5.178863024,5.54527287
Tharparkar,Rabi,future,2040,P5D,1.86689464,1.817216426,1.916572853
Tharparkar,Rabi,future,2041,P5D,8.279671609,7.936451681,8.622891537
Tharparkar,Rabi,future,2042,P5D,8.987065389,8.773814445,9.200316333
Tharparkar,Rabi,future,2043,P5D,3.350309672,3.261400542,3.439218801
Tharparkar,Rabi,future,2044,P5D,14.61599504,14.16932631,15.06266377
Tharparkar,Rabi,future,2045,P5D,5.791791979,5.584069876,5.999514082
Tharparkar,Rabi,future,2046,P5D,4.512312934,4.381954799,4.64267107
Tharparkar,Rabi,future,2047,P5D,2.251901997,2.146130435,2.357673559
Tharparkar,Rabi,future,2048,P5D,4.245068371,4.050011765,4.440124977
Tharparkar,Rabi,future,2049,P5D,2.004634253,1.854177121,2.155091385
Tharparkar,Rabi,future,2050,P5D,2.169117532,2.063292249,2.274942815
Tharparkar,Rabi,future,2051,P5D,2.923254208,2.824211589,3.022296827
Tharparkar,Rabi,future,2052,P5D,10.15842782,9.636611934,10.6802437
Tharparkar,Rabi,future,2053,P5D,6.659957676,6.29629061,7.023624741
Tharparkar,Rabi,future,2054,P5D,8.205163914,7.991218515,8.419109314
Tharparkar,Rabi,future,2055,P5D,10.80830247,10.39183512,11.22476983
Tharparkar,Rabi,future,2056,P5D,5.155591173,4.941221208,5.369961137
Tharparkar,Rabi,future,2057,P5D,8.334855724,7.908631966,8.761079482
Tharparkar,Rabi,future,2058,P5D,4.826482687,4.59394125,5.059024123
Tharparkar,Rabi,future,2059,P5D,6.812568464,6.513801996,7.111334932
Tharparkar,Rabi,future,2060,P5D,8.410984878,8.191977189,8.629992566
Tharparkar,Rabi,future,2061,P5D,1.586966057,1.522747175,1.651184939
Tharparkar,Rabi,future,2062,P5D,2.668735596,2.498001582,2.839469611
Tharparkar,Rabi,future,2063,P5D,2.494083438,2.339050148,2.649116728
Tharparkar,Rabi,future,2064,P5D,2.621952665,2.488131791,2.755773539
Tharparkar,Rabi,past,1985,P95,0,,
Tharparkar,Rabi,past,1986,P95,0,,
Tharparkar,Rabi,past,1987,P95,0,,
Tharparkar,Rabi,past,1988,P95,0,,
Tharparkar,Rabi,past,1989,P95,0,,
Tharparkar,Rabi,past,1990,P95,0,,
Tharparkar,Rabi,past,1991,P95,0,,
Tharparkar,Rabi,past,1992,P95,0,,
Tharparkar,Rabi,past,1993,P95,0,,
Tharparkar,Rabi,past,1994,P95,0,,
Tharparkar,Rabi,past,1995,P95,0,,
Tharparkar,Rabi,past,1996,P95,0,,
Tharparkar,Rabi,past,1997,P95,0,,
Tharparkar,Rabi,past,1998,P95,0,,
Tharparkar,Rabi,past,1999,P95,0,,
Tharparkar,Rabi,past,2000,P95,0,,
Tharparkar,Rabi,past,2001,P95,0,,
Tharparkar,Rabi,past,2002,P95,0,,
Tharparkar,Rabi,past,2003,P95,0,,
Tharparkar,Rabi,past,2004,P95,0,,
Tharparkar,Rabi,past,2005,P95,0,,
Tharparkar,Rabi,past,2006,P95,0,,
Tharparkar,Rabi,past,2007,P95,0,,
Tharparkar,Rabi,past,2008,P95,0.045078772,,
Tharparkar,Rabi,past,2009,P95,0,,
Tharparkar,Rabi,past,2010,P95,0,,
Tharparkar,Rabi,past,2011,P95,0,,
Tharparkar,Rabi,past,2012,P95,0,,
Tharparkar,Rabi,past,2013,P95,0,,
Tharparkar,Rabi,past,2014,P95,0,,
Tharparkar,Rabi,future,2021,P95,0,0,0
Tharparkar,Rabi,future,2022,P95,0,0,0
Tharparkar,Rabi,future,2023,P95,0,0,0
Tharparkar,Rabi,future,2024,P95,0,0,0
Tharparkar,Rabi,future,2025,P95,0,0,0
Tharparkar,Rabi,future,2026,P95,0,0,0
Tharparkar,Rabi,future,2027,P95,0.423969228,0.378719244,0.469219213
Tharparkar,Rabi,future,2028,P95,0,0,0
Tharparkar,Rabi,future,2029,P95,0.530765433,0.485893738,0.575637128
Tharparkar,Rabi,future,2030,P95,0,0,0
Tharparkar,Rabi,future,2031,P95,0,0,0
Tharparkar,Rabi,future,2032,P95,1.619435144,1.518621455,1.720248832
Tharparkar,Rabi,future,2033,P95,5.18E-04,-8.00E-05,0.001116156
Tharparkar,Rabi,future,2034,P95,0.082676964,0.063603303,0.101750624
Tharparkar,Rabi,future,2035,P95,0.024982164,0.016893447,0.033070882
Tharparkar,Rabi,future,2036,P95,0,0,0
Tharparkar,Rabi,future,2037,P95,0,0,0
Tharparkar,Rabi,future,2038,P95,0,0,0
Tharparkar,Rabi,future,2039,P95,0,0,0
Tharparkar,Rabi,future,2040,P95,0,0,0
Tharparkar,Rabi,future,2041,P95,0,0,0
Tharparkar,Rabi,future,2042,P95,0.001553476,5.57E-04,0.002549873
Tharparkar,Rabi,future,2043,P95,0,0,0
Tharparkar,Rabi,future,2044,P95,2.535967381,2.417196473,2.654738288
Tharparkar,Rabi,future,2045,P95,0,0,0
Tharparkar,Rabi,future,2046,P95,0,0,0
Tharparkar,Rabi,future,2047,P95,0,0,0
Tharparkar,Rabi,future,2048,P95,0,0,0
Tharparkar,Rabi,future,2049,P95,0,0,0
Tharparkar,Rabi,future,2050,P95,0.048469796,0.036989673,0.059949918
Tharparkar,Rabi,future,2051,P95,0,0,0
Tharparkar,Rabi,future,2052,P95,1.64998823,1.543304792,1.756671669
Tharparkar,Rabi,future,2053,P95,0,0,0
Tharparkar,Rabi,future,2054,P95,1.073862482,1.001727072,1.145997892
Tharparkar,Rabi,future,2055,P95,0,0,0
Tharparkar,Rabi,future,2056,P95,0,0,0
Tharparkar,Rabi,future,2057,P95,0,0,0
Tharparkar,Rabi,future,2058,P95,0,0,0
Tharparkar,Rabi,future,2059,P95,0,0,0
Tharparkar,Rabi,future,2060,P95,0.073148893,0.061847096,0.084450689
Tharparkar,Rabi,future,2061,P95,0,0,0
Tharparkar,Rabi,future,2062,P95,0,0,0
Tharparkar,Rabi,future,2063,P95,0,0,0
Tharparkar,Rabi,future,2064,P95,0,0,0
Muzaffargarh,Kafir,past,1985,CDD,110,,
Muzaffargarh,Kafir,past,1986,CDD,110,,
Muzaffargarh,Kafir,past,1987,CDD,127,,
Muzaffargarh,Kafir,past,1988,CDD,104,,
Muzaffargarh,Kafir,past,1989,CDD,102,,
Muzaffargarh,Kafir,past,1990,CDD,100,,
Muzaffargarh,Kafir,past,1991,CDD,117,,
Muzaffargarh,Kafir,past,1992,CDD,85,,
Muzaffargarh,Kafir,past,1993,CDD,128,,
Muzaffargarh,Kafir,past,1994,CDD,82,,
Muzaffargarh,Kafir,past,1995,CDD,104,,
Muzaffargarh,Kafir,past,1996,CDD,102,,
Muzaffargarh,Kafir,past,1997,CDD,60,,
Muzaffargarh,Kafir,past,1998,CDD,77,,
Muzaffargarh,Kafir,past,1999,CDD,106,,
Muzaffargarh,Kafir,past,2000,CDD,93,,
Muzaffargarh,Kafir,past,2001,CDD,90,,
Muzaffargarh,Kafir,past,2002,CDD,77,,
Muzaffargarh,Kafir,past,2003,CDD,88,,
Muzaffargarh,Kafir,past,2004,CDD,76,,
Muzaffargarh,Kafir,past,2005,CDD,79,,
Muzaffargarh,Kafir,past,2006,CDD,60,,
Muzaffargarh,Kafir,past,2007,CDD,77,,
Muzaffargarh,Kafir,past,2008,CDD,84,,
Muzaffargarh,Kafir,past,2009,CDD,87,,
Muzaffargarh,Kafir,past,2010,CDD,77,,
Muzaffargarh,Kafir,past,2011,CDD,63,,
Muzaffargarh,Kafir,past,2012,CDD,57,,
Muzaffargarh,Kafir,past,2013,CDD,58,,
Muzaffargarh,Kafir,past,2014,CDD,80,,
Muzaffargarh,Kafir,past,2015,CDD,52,,
Muzaffargarh,Kafir,future,2021,CDD,85,84,86
Muzaffargarh,Kafir,future,2022,CDD,50,50,51
Muzaffargarh,Kafir,future,2023,CDD,84,83,85
Muzaffargarh,Kafir,future,2024,CDD,87,83,90
Muzaffargarh,Kafir,future,2025,CDD,83,81,84
Muzaffargarh,Kafir,future,2026,CDD,85,83,87
Muzaffargarh,Kafir,future,2027,CDD,63,62,63
Muzaffargarh,Kafir,future,2028,CDD,56,55,57
Muzaffargarh,Kafir,future,2029,CDD,68,68,68
Muzaffargarh,Kafir,future,2030,CDD,92,91,94
Muzaffargarh,Kafir,future,2031,CDD,103,99,107
Muzaffargarh,Kafir,future,2032,CDD,52,52,53
Muzaffargarh,Kafir,future,2033,CDD,71,69,73
Muzaffargarh,Kafir,future,2034,CDD,60,60,61
Muzaffargarh,Kafir,future,2035,CDD,84,81,86
Muzaffargarh,Kafir,future,2036,CDD,87,85,89
Muzaffargarh,Kafir,future,2037,CDD,92,90,93
Muzaffargarh,Kafir,future,2038,CDD,69,68,70
Muzaffargarh,Kafir,future,2039,CDD,62,61,63
Muzaffargarh,Kafir,future,2040,CDD,70,70,71
Muzaffargarh,Kafir,future,2041,CDD,75,75,75
Muzaffargarh,Kafir,future,2042,CDD,57,57,58
Muzaffargarh,Kafir,future,2043,CDD,51,50,51
Muzaffargarh,Kafir,future,2044,CDD,57,56,58
Muzaffargarh,Kafir,future,2045,CDD,61,60,62
Muzaffargarh,Kafir,future,2046,CDD,52,51,52
Muzaffargarh,Kafir,future,2047,CDD,87,85,88
Muzaffargarh,Kafir,future,2048,CDD,68,67,69
Muzaffargarh,Kafir,future,2049,CDD,61,60,62
Muzaffargarh,Kafir,future,2050,CDD,62,61,63
Muzaffargarh,Kafir,future,2051,CDD,76,75,78
Muzaffargarh,Kafir,future,2052,CDD,64,63,66
Muzaffargarh,Kafir,future,2053,CDD,59,58,61
Muzaffargarh,Kafir,future,2054,CDD,74,73,76
Muzaffargarh,Kafir,future,2055,CDD,55,55,55
Muzaffargarh,Kafir,future,2056,CDD,55,54,56
Muzaffargarh,Kafir,future,2057,CDD,54,53,55
Muzaffargarh,Kafir,future,2058,CDD,66,65,67
Muzaffargarh,Kafir,future,2059,CDD,57,56,57
Muzaffargarh,Kafir,future,2060,CDD,87,84,89
Muzaffargarh,Kafir,future,2061,CDD,59,58,60
Muzaffargarh,Kafir,future,2062,CDD,59,57,60
Muzaffargarh,Kafir,future,2063,CDD,57,57,58
Muzaffargarh,Kafir,future,2064,CDD,59,59,60
Muzaffargarh,Kafir,future,2065,CDD,72,71,74
Muzaffargarh,Kafir,past,1985,IRR,1917.652712,,
Muzaffargarh,Kafir,past,1986,IRR,1912.01898,,
Muzaffargarh,Kafir,past,1987,IRR,2038.938999,,
Muzaffargarh,Kafir,past,1988,IRR,1985.19882,,
Muzaffargarh,Kafir,past,1989,IRR,1962.415529,,
Muzaffargarh,Kafir,past,1990,IRR,1957.122512,,
Muzaffargarh,Kafir,past,1991,IRR,2015.44719,,
Muzaffargarh,Kafir,past,1992,IRR,1926.155213,,
Muzaffargarh,Kafir,past,1993,IRR,2132.117032,,
Muzaffargarh,Kafir,past,1994,IRR,2011.12542,,
Muzaffargarh,Kafir,past,1995,IRR,1929.25908,,
Muzaffargarh,Kafir,past,1996,IRR,1895.273524,,
Muzaffargarh,Kafir,past,1997,IRR,1788.28558,,
Muzaffargarh,Kafir,past,1998,IRR,2039.442222,,
Muzaffargarh,Kafir,past,1999,IRR,2172.454443,,
Muzaffargarh,Kafir,past,2000,IRR,2155.104619,,
Muzaffargarh,Kafir,past,2001,IRR,1946.364744,,
Muzaffargarh,Kafir,past,2002,IRR,2226.449168,,
Muzaffargarh,Kafir,past,2003,IRR,2012.850266,,
Muzaffargarh,Kafir,past,2004,IRR,2092.931921,,
Muzaffargarh,Kafir,past,2005,IRR,2017.66361,,
Muzaffargarh,Kafir,past,2006,IRR,2018.04042,,
Muzaffargarh,Kafir,past,2007,IRR,1967.725496,,
Muzaffargarh,Kafir,past,2008,IRR,2253.378787,,
Muzaffargarh,Kafir,past,2009,IRR,2402.469286,,
Muzaffargarh,Kafir,past,2010,IRR,2169.40102,,
Muzaffargarh,Kafir,past,2011,IRR,2244.131394,,
Muzaffargarh,Kafir,past,2012,IRR,2284.113235,,
Muzaffargarh,Kafir,past,2013,IRR,2001.528686,,
Muzaffargarh,Kafir,past,2014,IRR,2002.118752,,
Muzaffargarh,Kafir,past,2015,IRR,1830.822133,,
Muzaffargarh,Kafir,future,2021,IRR,2036.819212,2030.922658,2042.715766
Muzaffargarh,Kafir,future,2022,IRR,2000.895106,1988.614994,2013.175218
Muzaffargarh,Kafir,future,2023,IRR,2043.341541,2036.871617,2049.811464
Muzaffargarh,Kafir,future,2024,IRR,1990.676056,1971.711927,2009.640186
Muzaffargarh,Kafir,future,2025,IRR,2069.83274,2062.09079,2077.574691
Muzaffargarh,Kafir,future,2026,IRR,2150.349263,2137.37612,2163.322406
Muzaffargarh,Kafir,future,2027,IRR,2035.275991,2029.555699,2040.996283
Muzaffargarh,Kafir,future,2028,IRR,1972.986081,1966.904001,1979.068161
Muzaffargarh,Kafir,future,2029,IRR,2031.192987,2026.125218,2036.260756
Muzaffargarh,Kafir,future,2030,IRR,1983.683666,1973.5614,1993.805932
Muzaffargarh,Kafir,future,2031,IRR,2070.021006,2062.551968,2077.490043
Muzaffargarh,Kafir,future,2032,IRR,1904.960815,1895.493398,1914.428231
Muzaffargarh,Kafir,future,2033,IRR,2048.106579,2040.644493,2055.568666
Muzaffargarh,Kafir,future,2034,IRR,2086.14472,2075.093911,2097.195529
Muzaffargarh,Kafir,future,2035,IRR,2100.545869,2095.302735,2105.789003
Muzaffargarh,Kafir,future,2036,IRR,2135.445167,2129.924127,2140.966206
Muzaffargarh,Kafir,future,2037,IRR,1949.861875,1936.737464,1962.986286
Muzaffargarh,Kafir,future,2038,IRR,2070.802176,2064.873519,2076.730833
Muzaffargarh,Kafir,future,2039,IRR,2055.088823,2047.05787,2063.119776
Muzaffargarh,Kafir,future,2040,IRR,2155.936138,2152.350971,2159.521306
Muzaffargarh,Kafir,future,2041,IRR,2095.911938,2091.65971,2100.164165
Muzaffargarh,Kafir,future,2042,IRR,2042.176553,2039.151667,2045.201439
Muzaffargarh,Kafir,future,2043,IRR,2020.659051,2010.482602,2030.835501
Muzaffargarh,Kafir,future,2044,IRR,2125.885528,2119.712929,2132.058126
Muzaffargarh,Kafir,future,2045,IRR,1905.900237,1898.949971,1912.850503
Muzaffargarh,Kafir,future,2046,IRR,2074.680762,2067.33912,2082.022403
Muzaffargarh,Kafir,future,2047,IRR,2186.528478,2173.077916,2199.97904
Muzaffargarh,Kafir,future,2048,IRR,2094.274255,2086.815273,2101.733237
Muzaffargarh,Kafir,future,2049,IRR,1838.746524,1832.582433,1844.910614
Muzaffargarh,Kafir,future,2050,IRR,1982.975711,1969.408897,1996.542525
Muzaffargarh,Kafir,future,2051,IRR,1975.201728,1968.367711,1982.035744
Muzaffargarh,Kafir,future,2052,IRR,2051.319392,2037.177413,2065.461371
Muzaffargarh,Kafir,future,2053,IRR,1996.274042,1988.594898,2003.953186
Muzaffargarh,Kafir,future,2054,IRR,2182.060167,2171.34938,2192.770954
Muzaffargarh,Kafir,future,2055,IRR,2097.663926,2090.417879,2104.909973
Muzaffargarh,Kafir,future,2056,IRR,2076.689096,2071.057335,2082.320857
Muzaffargarh,Kafir,future,2057,IRR,2041.69181,2033.496929,2049.886691
Muzaffargarh,Kafir,future,2058,IRR,2073.391089,2063.0857,2083.696477
Muzaffargarh,Kafir,future,2059,IRR,1840.997436,1825.948734,1856.046137
Muzaffargarh,Kafir,future,2060,IRR,2151.466381,2142.121992,2160.81077
Muzaffargarh,Kafir,future,2061,IRR,2051.962737,2043.325981,2060.599493
Muzaffargarh,Kafir,future,2062,IRR,2122.073723,2114.756298,2129.391149
Muzaffargarh,Kafir,future,2063,IRR,1878.98992,1866.865678,1891.114161
Muzaffargarh,Kafir,future,2064,IRR,2009.82313,2000.802461,2018.8438
Muzaffargarh,Kafir,future,2065,IRR,2257.173122,2250.929378,2263.416866
Muzaffargarh,Kafir,past,1985,ndws,207,,
Muzaffargarh,Kafir,past,1986,ndws,207,,
Muzaffargarh,Kafir,past,1987,ndws,210,,
Muzaffargarh,Kafir,past,1988,ndws,207,,
Muzaffargarh,Kafir,past,1989,ndws,208,,
Muzaffargarh,Kafir,past,1990,ndws,210,,
Muzaffargarh,Kafir,past,1991,ndws,210,,
Muzaffargarh,Kafir,past,1992,ndws,209,,
Muzaffargarh,Kafir,past,1993,ndws,208,,
Muzaffargarh,Kafir,past,1994,ndws,208,,
Muzaffargarh,Kafir,past,1995,ndws,202,,
Muzaffargarh,Kafir,past,1996,ndws,209,,
Muzaffargarh,Kafir,past,1997,ndws,211,,
Muzaffargarh,Kafir,past,1998,ndws,209,,
Muzaffargarh,Kafir,past,1999,ndws,209,,
Muzaffargarh,Kafir,past,2000,ndws,209,,
Muzaffargarh,Kafir,past,2001,ndws,206,,
Muzaffargarh,Kafir,past,2002,ndws,210,,
Muzaffargarh,Kafir,past,2003,ndws,208,,
Muzaffargarh,Kafir,past,2004,ndws,209,,
Muzaffargarh,Kafir,past,2005,ndws,207,,
Muzaffargarh,Kafir,past,2006,ndws,208,,
Muzaffargarh,Kafir,past,2007,ndws,207,,
Muzaffargarh,Kafir,past,2008,ndws,208,,
Muzaffargarh,Kafir,past,2009,ndws,210,,
Muzaffargarh,Kafir,past,2010,ndws,195,,
Muzaffargarh,Kafir,past,2011,ndws,207,,
Muzaffargarh,Kafir,past,2012,ndws,202,,
Muzaffargarh,Kafir,past,2013,ndws,209,,
Muzaffargarh,Kafir,past,2014,ndws,211,,
Muzaffargarh,Kafir,past,2015,ndws,203,,
Muzaffargarh,Kafir,future,2021,ndws,202,200,203
Muzaffargarh,Kafir,future,2022,ndws,204,202,205
Muzaffargarh,Kafir,future,2023,ndws,202,201,204
Muzaffargarh,Kafir,future,2024,ndws,202,201,204
Muzaffargarh,Kafir,future,2025,ndws,208,206,209
Muzaffargarh,Kafir,future,2026,ndws,210,209,212
Muzaffargarh,Kafir,future,2027,ndws,205,203,206
Muzaffargarh,Kafir,future,2028,ndws,206,205,208
Muzaffargarh,Kafir,future,2029,ndws,209,207,210
Muzaffargarh,Kafir,future,2030,ndws,203,202,205
Muzaffargarh,Kafir,future,2031,ndws,204,202,205
Muzaffargarh,Kafir,future,2032,ndws,198,196,199
Muzaffargarh,Kafir,future,2033,ndws,206,204,207
Muzaffargarh,Kafir,future,2034,ndws,203,202,205
Muzaffargarh,Kafir,future,2035,ndws,204,202,205
Muzaffargarh,Kafir,future,2036,ndws,210,208,211
Muzaffargarh,Kafir,future,2037,ndws,198,196,200
Muzaffargarh,Kafir,future,2038,ndws,209,208,211
Muzaffargarh,Kafir,future,2039,ndws,203,201,204
